KOATUU_2020,KATOTTG_2023,category,region_name
2122485201,UA21120210010037873,village,Zakarpatska
5610900000,UA56060450010014169,town,Rivnenska
1825085201,UA18040450410081216,village,Zhytomyrska
6324280301,UA63120170070080947,village,Kharkivska
4810300000,UA48060250010045389,town,Mykolaivska
1824287305,UA18060210300048553,village,Zhytomyrska
6322255100,UA63060010010045022,urban village,Kharkivska
5125455100,UA51020310010075967,urban village,Odeska
0710400000,UA07060190010068509,town,Volynska
0724286902,UA07060350020078334,village,Volynska
5121482401,UA51060070030078578,village,Odeska
7321088502,UA73060510040031739,village,Chernivetska
6510136300,UA65100150010123057,city,Khersonska
4623383501,UA46060330190099530,village,Lvivska
4625380101,UA46100230040030045,village,Lvivska
1413846500,UA14160230040034719,urban village,Donetska
6821210100,UA68040130010039416,town,Khmelnytska
5625485401,UA56080130010047347,village,Rivnenska
4623984201,UA46120090260065916,village,Lvivska
4625186602,UA46080150090043561,village,Lvivska
3520355400,UA35080030010071208,urban village,Kirovohradska
5124581730,UA51040070010038901,village,Odeska
2110490001,UA21040150040085395,village,Zakarpatska
1825286801,UA18020050090022001,village,Zhytomyrska
6321686401,UA63140010090098144,village,Kharkivska
1421556800,UA14040110050089086,urban village,Donetska
7325085601,UA73040110010068047,village,Chernivetska
4625382001,UA46100030010039011,village,Lvivska
5923583401,UA59060050010079682,village,Sumska
3524655100,UA35080070010099782,urban village,Kirovohradska
2125383201,UA21120090050071375,village,Zakarpatska
6325755104,UA63080150340098009,village,Kharkivska
5921581101,UA59100010010091247,village,Sumska
1225283309,UA12060030150071998,village,Dnipropetrovska
2622886001,UA26060170120012306,village,Ivano-Frankivska
6321755603,UA63140110160057693,settlement,Kharkivska
0525082601,UA05040170030055028,village,Vinnytska
4622787601,UA46060390380075901,village,Lvivska
5620485701,UA56060030190085139,village,Rivnenska
0520688901,UA05020310010019628,village,Vinnytska
3220610100,UA32120010010027554,town,Kyivska
2124455900,UA21080110010092186,urban village,Zakarpatska
5322483215,UA53020170140018462,village,Poltavska
6323781001,UA63080110040082152,village,Kharkivska
5324581501,UA53020150050083498,village,Poltavska
5621888201,UA56080070370088698,village,Rivnenska
7423010103,UA74020030040021396,village,Chernihivska
1213000000,UA12140310010049426,town,Dnipropetrovska
6524455100,UA65040070010074923,urban village,Khersonska
4625888401,UA46140110700032629,village,Lvivska
4625889204,UA46140010030062235,village,Lvivska
6311500000,UA63100090010068250,town,Kharkivska
4624287901,UA46080130050080333,village,Lvivska
2121283601,UA21020110090045117,village,Zakarpatska
1423382501,UA14160130050055246,village,Donetska
2124456500,UA21080190010077478,urban village,Zakarpatska
3222755100,UA32080190010023112,urban village,Kyivska
0521682803,UA05120050010068533,village,Vinnytska
5610300000,UA56040110010080334,town,Rivnenska
7322081201,UA73040030050056667,village,Chernivetska
5625487601,UA56080170310033569,village,Rivnenska
5623410100,UA56060350010063070,town,Rivnenska
6110300000,UA61060430010047348,town,Ternopilska
0520410100,UA05040010010024726,town,Vinnytska
5123980503,UA51140130230029900,village,Odeska
3223185601,UA32120110120019908,village,Kyivska
7321055105,UA73060150070043170,village,Chernivetska
7121585601,UA71040050070014427,village,Cherkaska
7420610116,UA74040050130025512,village,Chernihivska
5924184701,UA59060110140076787,village,Sumska
2610600000,UA26080070010075786,town,Ivano-Frankivska
1225055101,UA12020270030097177,village,Dnipropetrovska
7123410100,UA71060170010084282,town,Cherkaska
6822755200,UA68040010010057514,urban village,Khmelnytska
2624010100,UA26120070010010041,town,Ivano-Frankivska
5621681201,UA56040070010071469,village,Rivnenska
1222055112,UA12040170200031166,village,Dnipropetrovska
4621883301,UA46040070260044551,village,Lvivska
3220483501,UA32020250070055383,village,Kyivska
7122887601,UA71020190160067484,village,Cherkaska
6321655500,UA63140010030039547,urban village,Kharkivska
6323383001,UA63060070010051737,village,Kharkivska
6125810114,UA61020150170052629,village,Ternopilska
7124380901,UA71060190030065041,village,Cherkaska
5324810100,UA53040110010080324,town,Poltavska
2123683001,UA21060070020094987,village,Zakarpatska
5122080401,UA51080090020052903,village,Odeska
5624680401,UA56060430010051905,village,Rivnenska
6322057600,UA63120250010071938,urban village,Kharkivska
6125255200,UA61040070010077050,urban village,Ternopilska
1210700000,UA12040110010051141,town,Dnipropetrovska
6810600000,UA68060270010040268,town,Khmelnytska
0723155106,UA07040030050054782,village,Volynska
4621288602,UA46020010020063034,village,Lvivska
6321210100,UA63020030010038669,town,Kharkivska
1222088601,UA12040170320010278,village,Dnipropetrovska
3520810100,UA35040030010012943,town,Kirovohradska
4420655124,UA44140010250036093,village,Luhanska
5125010100,UA51040250010015619,town,Odeska
5323886203,UA53040090090051465,village,Poltavska
7322586501,UA73060370010090405,village,Chernivetska
5621282003,UA56060010050051870,village,Rivnenska
6325455600,UA63140170020033893,urban village,Kharkivska
7425585509,UA74100270160028470,village,Chernihivska
1821483603,UA18040310060049405,village,Zhytomyrska
5910700000,UA59060110010062596,town,Sumska
6125289701,UA61040050100097410,village,Ternopilska
1820955120,UA18040050240093946,village,Zhytomyrska
3510300000,UA35080050010051027,town,Kirovohradska
6311000000,UA63100050010081626,town,Kharkivska
3221055100,UA32080030010080493,urban village,Kyivska
1221486205,UA12020130120084936,settlement,Dnipropetrovska
2120480402,UA21020010060013671,village,Zakarpatska
1825681201,UA18040370030022972,village,Zhytomyrska
6522955112,UA65040030180084696,village,Khersonska
5622685601,UA56060410210057679,village,Rivnenska
1821780407,UA18080030080034540,village,Zhytomyrska
5920910100,UA59020030010075600,town,Sumska
4823383001,UA48060170010081392,village,Mykolaivska
3221455500,UA32020050010040768,urban village,Kyivska
6820355103,UA68060030210070929,village,Khmelnytska
2124481201,UA21080090030013730,village,Zakarpatska
3224983301,UA32140130090088002,village,Kyivska
2611000000,UA26120150010047425,town,Ivano-Frankivska
1825483902,UA18040430390090254,village,Zhytomyrska
7110500000,UA71080390010069946,town,Cherkaska
4822083819,UA48040210200018248,settlement,Mykolaivska
6321710100,UA63140030010017037,town,Kharkivska
6525010100,UA65100110010019482,town,Khersonska
2623655800,UA26100090010053589,urban village,Ivano-Frankivska
5321683404,UA53080110050069369,village,Poltavska
5623084701,UA56060310200054371,village,Rivnenska
5121683001,UA51140110010098830,village,Odeska
7123489001,UA71060170360042602,village,Cherkaska
6520385801,UA65100010190012858,settlement,Khersonska
6523255100,UA65080070010032201,urban village,Khersonska
5621880901,UA56080070040059216,village,Rivnenska
6125810113,UA61020150160060509,village,Ternopilska
0725555100,UA07060430010038121,urban village,Volynska
0723681101,UA07080130030033055,village,Volynska
5121210100,UA51020030010083756,town,Odeska
4622483901,UA46140030250026965,village,Lvivska
0721485805,UA07040010370031811,village,Volynska
7325087601,UA73040150010039650,village,Chernivetska
2123682201,UA21060010030060957,village,Zakarpatska
4423186701,UA44160030250060891,village,Luhanska
2122482101,UA21120170010016797,village,Zakarpatska
5321081701,UA53080050090026146,village,Poltavska
5624684903,UA56060270030048936,village,Rivnenska
1421587202,UA14040030040094993,village,Donetska
5925384901,UA59100170240091235,village,Sumska
7322082001,UA73040030070078962,village,Chernivetska
5122385901,UA51080050110076291,village,Odeska
2624055903,UA26120030050081516,village,Ivano-Frankivska
4610300000,UA46020010010087534,town,Lvivska
5123783501,UA51100010040080110,village,Odeska
7321585204,UA73060210050035394,village,Chernivetska
0724283416,UA07060170150086762,village,Volynska
2620855100,UA26020030010013669,urban village,Ivano-Frankivska
0722484602,UA07020110130087406,village,Volynska
1223886007,UA12140370070030974,village,Dnipropetrovska
5110290005,UA51120030060010972,village,Odeska
1421555600,UA14040110030098519,urban village,Donetska
5920655300,UA59080130010087968,urban village,Sumska
6125084104,UA61040210030056095,village,Ternopilska
4623987203,UA46120090200039820,village,Lvivska
7121210100,UA71020130010081908,town,Cherkaska
6320410100,UA63040030010027594,town,Kharkivska
2324884201,UA23020130150039612,village,Zaporizka
3522855100,UA35040190010033573,urban village,Kirovohradska
1824410100,UA18060190010064821,town,Zhytomyrska
0520282806,UA05060010090053725,village,Vinnytska
6823355107,UA68020190070077796,village,Khmelnytska
5123755803,UA51100290040016733,village,Odeska
5924487601,UA59100130280071639,village,Sumska
3523682901,UA35020110010081184,village,Kirovohradska
2622055309,UA26060070160062331,village,Ivano-Frankivska
2621688601,UA26080030390067221,village,Ivano-Frankivska
2325555100,UA23020150010043513,urban village,Zaporizka
5310900000,UA53060230010027681,town,Poltavska
7323585001,UA73020130140022489,village,Chernivetska
3524955100,UA35080110010024292,urban village,Kirovohradska
4621555600,UA46100070010010389,urban village,Lvivska
7122286501,UA71020150160012366,village,Cherkaska
4825780401,UA48020090120026592,village,Mykolaivska
2625255311,UA26080050200093917,village,Ivano-Frankivska
5325455300,UA53080410010082694,urban village,Poltavska
7321585601,UA73060190030043411,village,Chernivetska
7320510103,UA73020090040050414,village,Chernivetska
6311200000,UA63120110010087291,town,Kharkivska
3222485201,UA32080150050013069,village,Kyivska
1825455100,UA18040430010090823,urban village,Zhytomyrska
7420610110,UA74040050060077290,village,Chernihivska
7124686501,UA71060230230023259,village,Cherkaska
2625255300,UA26080050010076735,urban village,Ivano-Frankivska
6325456706,UA63140150050055542,village,Kharkivska
6522181501,UA65040010320036286,village,Khersonska
6510165300,UA65100150020050619,urban village,Khersonska
2625282201,UA26080230110089762,village,Ivano-Frankivska
0522282601,UA05020290070055862,village,Vinnytska
0524382901,UA05100150120081909,village,Vinnytska
5923255100,UA59060070010030190,urban village,Sumska
6824782004,UA68040450530066612,village,Khmelnytska
3210700000,UA32120030010069648,town,Kyivska
5121681901,UA51140170020023095,village,Odeska
2320355116,UA23080310200091814,village,Zaporizka
1820382001,UA18020010050023687,village,Zhytomyrska
7423810100,UA74040290010030247,town,Chernihivska
1224882006,UA12140090040078235,village,Dnipropetrovska
2322410100,UA23040130010014334,town,Zaporizka
0521955100,UA05100070010021695,urban village,Vinnytska
1820655406,UA18080090030073587,urban village,Zhytomyrska
3524010100,UA35060150010035817,town,Kirovohradska
4423155100,UA44160030010058180,urban village,Luhanska
0525681601,UA05080110060026886,village,Vinnytska
0524585601,UA05020070100098310,village,Vinnytska
2123286301,UA21100210010031664,village,Zakarpatska
7324582002,UA73060050030035303,village,Chernivetska
7123186501,UA71060150100080758,village,Cherkaska
7323010101,UA73060410080064009,village,Chernivetska
6125282201,UA61040070030095118,village,Ternopilska
5624689502,UA56060510040016517,village,Rivnenska
6320481001,UA63040030110049892,village,Kharkivska
1420910801,UA14020090020089360,village,Donetska
3220880905,UA32040130080064943,village,Kyivska
4620388601,UA46040010510097982,village,Lvivska
6310745400,UA63080090020061282,urban village,Kharkivska
3222787401,UA32080190410032288,village,Kyivska
5320610100,UA53020010010016768,town,Poltavska
0524585301,UA05020270220093640,village,Vinnytska
1422088002,UA14160070130030276,settlement,Donetska
5121081001,UA51100090040053654,village,Odeska
2611093001,UA26120130050047263,village,Ivano-Frankivska
7124385101,UA71060130010040774,village,Cherkaska
5110300000,UA51040010010048834,town,Odeska
6325157904,UA63120210020094025,urban village,Kharkivska
6821510100,UA68040150010024820,town,Khmelnytska
4823355300,UA48060050010077771,urban village,Mykolaivska
4610800000,UA46100150010069811,town,Lvivska
2621681601,UA26080030090032412,village,Ivano-Frankivska
0720855401,UA07080190020017409,village,Volynska
2623610100,UA26100010010026473,town,Ivano-Frankivska
6321481001,UA63080010080083244,village,Kharkivska
4625584901,UA46080030190065552,village,Lvivska
2124485301,UA21080090040056408,village,Zakarpatska
6522383003,UA65080050030084440,village,Khersonska
2322481801,UA23040130020042658,village,Zaporizka
1223855100,UA12140230010014772,urban village,Dnipropetrovska
7421410138,UA74100050550090041,village,Chernihivska
1823481401,UA18060130320023328,village,Zhytomyrska
7323085701,UA73060010040096281,village,Chernivetska
2121985601,UA21120150040043115,village,Zakarpatska
1424210800,UA14120130010079249,town,Donetska
3222485901,UA32080050010035667,village,Kyivska
5325455304,UA53080410150092861,village,Poltavska
6522188001,UA65040010570013130,village,Khersonska
6321883301,UA63080050320098242,village,Kharkivska
1210137500,UA12020010010639502,city,Dnipropetrovska
0723155128,UA07040030310048852,village,Volynska
1225455116,UA12080130160044895,village,Dnipropetrovska
5323483201,UA53080310270041020,village,Poltavska
5122383001,UA51080010050024399,village,Odeska
4622110103,UA46060190260014960,village,Lvivska
0722181206,UA07060030060016197,village,Volynska
6124255502,UA61060270050023852,village,Ternopilska
7124010100,UA71020290010051536,town,Cherkaska
2321180101,UA23040050010097416,village,Zaporizka
6121283001,UA61060190040072180,village,Ternopilska
0524882701,UA05120030050033396,village,Vinnytska
6322081503,UA63120070100084991,village,Kharkivska
1423985501,UA14140030160031433,village,Donetska
5922982401,UA59080110200095288,village,Sumska
2322182401,UA23060210030038779,village,Zaporizka
5324081003,UA53080430060069813,village,Poltavska
0723310100,UA07060270010018151,town,Volynska
6123487801,UA61020130110031156,village,Ternopilska
2123655800,UA21060030020068473,urban village,Zakarpatska
2320355120,UA23080310230025029,village,Zaporizka
6325181001,UA63120090130016968,village,Kharkivska
1821483601,UA18040310070013302,village,Zhytomyrska
0524510500,UA05020070010053570,town,Vinnytska
5125080801,UA51040250040087589,village,Odeska
6320255700,UA63040150010069203,urban village,Kharkivska
0720855700,UA07080050020030304,urban village,Volynska
5125080501,UA51040250020029899,village,Odeska
7423381901,UA74040090010096844,village,Chernihivska
7120381001,UA71080110030028522,village,Cherkaska
6520355100,UA65100010010090594,urban village,Khersonska
6522385501,UA65080010150072861,settlement,Khersonska
0725081306,UA07060110020062911,village,Volynska
3521486001,UA35020150010014511,village,Kirovohradska
2623685201,UA26100070010048614,village,Ivano-Frankivska
2324810100,UA23020130010076068,town,Zaporizka
1810400000,UA18020030010047029,town,Zhytomyrska
5621480707,UA56040030090094844,village,Rivnenska
0521686303,UA05120050090047166,village,Vinnytska
7420889201,UA74040070200033104,village,Chernihivska
7120986601,UA71060090200033589,village,Cherkaska
1413300000,UA14120110010088407,town,Donetska
3524084801,UA35060190030033251,village,Kirovohradska
0525682201,UA05080110090063607,village,Vinnytska
6320680301,UA63100030020011809,village,Kharkivska
7125155100,UA71040190010053311,urban village,Cherkaska
6312000000,UA63140170010036104,town,Kharkivska
4823383004,UA48060170040015292,settlement,Mykolaivska
2324555100,UA23080230010027591,urban village,Zaporizka
